Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Leo De Vries ","ATH","SS",999,43.3214,-0.4694627543722511,-12.552686738263686,-11.867689583709867,-3.2475623805649443,-7.596570716971232,-35.73397217388198,9.112007661449356,-25.62196451243263,"Leo De Vries","sa3023363",815888
"César Prieto ","STL","2B/DH",999,46.76,-0.09013848642744354,-12.510912068721613,-11.885349609210175,-3.19241560064817,-7.701828057778767,-35.38064382278617,8.746241511376516,-25.63440231140965,"Cesar Prieto","30163",693409
"A.J. Vukovich ","ARI","3B/OF",999,48.1996,-0.28709236162485124,-12.29681178373992,-11.741621943091866,-3.335134509145859,-7.3893727797172435,-35.05003337731974,8.401389694984731,-25.648643682335013,"A.J. Vukovich","sa3014525",691021
"Paul DeJong ",,"3B",999,59.876,-1.080432668037726,-12.0365640927999,-11.606027676038446,-3.253107481986751,-7.098056822455658,-35.07418874131848,8.401389694984731,-25.672799046333747,"Paul DeJong","18015",657557
"Wander Franco ","TBR","SS",999,23.2248,0.0876315566897735,-12.847366976670918,-12.204754816824654,-3.157724869285128,-7.685364119868459,-35.80757922595938,9.112007661449356,-25.695571564510026,"Wander Franco","23667",677551
"Trey Sweeney ","DET","SS",999,43.7775,-0.5701275734825697,-12.57383848931894,-11.921516872447135,-3.197081594726527,-7.594213005967097,-35.85677753594228,9.112007661449356,-25.74476987449292,"Trey Sweeney","29575",700242
"Nick Sogard ","BOS","1B/2B/3B/SS/OF",999,41.3421,-0.24107750731629118,-12.692877992517094,-11.969225236568086,-3.181054879983528,-7.791260859914781,-35.87549647629977,9.112007661449356,-25.763488814850422,"Nick Sogard","25483",686765
"Luis Vázquez ","BAL","1B/2B/3B/SS/DH",999,38.0332,-0.35763174520568736,-12.641198598334945,-12.002926095039879,-3.263724344141806,-7.630657464462541,-35.89613824718485,9.112007661449356,-25.784130585735497,"Luis Vazquez","23442",676679
"Jace Jung ","DET","3B",999,63.4077,-0.8610612681581838,-12.184443251729075,-11.493647491093705,-3.299497046022437,-7.370111557968446,-35.208760614971844,8.401389694984731,-25.80737091998711,"Jace Jung","31437",690291
"Trey Lipscomb ","WSN","1B/3B/SS",999,43.1074,-0.3968240068314445,-12.641320647809978,-12.008386021942856,-3.1557637914240897,-7.721448940855049,-35.923743408863416,9.112007661449356,-25.811735747414062,"Trey Lipscomb","31567",702358
"Jonah Bride ","TEX","3B",999,61.9431,-0.7441095635985271,-12.194225926894116,-11.518217094825406,-3.3531899261668285,-7.416506297184395,-35.226248808669276,8.401389694984731,-25.824859113684543,"Jonah Bride","24703",681146
"Cameron Cauley ","TEX","2B/SS",999,38.089,-0.5292759303209067,-12.668431487516592,-12.02045432997508,-3.077489863983056,-7.648639935371027,-35.944291547166664,9.112007661449356,-25.832283885717306,"Cameron Cauley","sa3017167",695508
"Mason McCoy ","SDP","2B/SS/DH",999,52.6388,-1.0052487781856965,-12.52014564247414,-11.825591745042962,-2.9672301213963004,-7.644683803680477,-35.96290009077958,9.112007661449356,-25.85089242933022,"Mason McCoy","22232",669200
"Shay Whitcomb ","HOU","2B/3B/OF/DH",999,39.1527,-0.5471069626000815,-12.525209847112086,-11.943318874311531,-3.20063182119381,-7.437725600947093,-35.6539931061646,8.746241511376516,-25.90775159478809,"Shay Whitcomb","27789",694376
"Yohandy Morales ","WSN","1B/3B",999,56.943,-0.5709598715091788,-12.306330091110805,-11.689846834550677,-3.288406833102171,-7.481602806145169,-35.337146436418,8.401389694984731,-25.935756741433273,"Yohandy Morales","sa3022672",691002
"Tyler Callihan ","PIT","2B/OF",999,43.7371,-0.44658243089611693,-12.591553071129699,-11.919332901685946,-3.071606630399942,-7.673215974976187,-35.702291009087894,8.746241511376516,-25.95604949771137,"Tyler Callihan","27497",682997
"Liover Peguero ","PHI","1B/2B/SS",999,33.2908,-0.3641048960158166,-12.748502974197903,-12.087554849816526,-3.2169966479448115,-7.656072682073657,-36.073232050048716,9.112007661449356,-25.961224388599362,"Liover Peguero","24273",678894
"Denzer Guzman ","LAA","SS",999,43.7611,-0.6632968328114928,-12.594786873072522,-11.971616319613819,-3.264434385404601,-7.591335810621738,-36.085470221524176,9.112007661449356,-25.973462560074818,"Denzer Guzman","28816",694203
"Alika Williams ","ATH","SS",999,42.8538,-0.4081397307599688,-12.66582820179303,-11.97647371764913,-3.2883392086852403,-7.756614648510183,-36.09539550739755,9.112007661449356,-25.983387845948194,"Alika Williams","27604",675961
"Josh Kasevich ","TOR","SS",999,43.1285,-0.33158381562826433,-12.691556008076143,-11.986301630962279,-3.29415480777477,-7.817355408699486,-36.12095167114095,9.112007661449356,-26.008944009691596,"Josh Kasevich","sa3020203",688460
"Kris Bryant ","COL","DH",999,44.0704,-0.29282528992366463,-12.432955766843836,-11.857409829855708,-3.3788529590960388,-7.483201274468846,-35.44524512018809,8.401389694984731,-26.04385542520336,"Kris Bryant","15429",592178
"Bryan Ramos ","BAL","3B",999,49.9789,-0.7459224395056029,-12.356301035092752,-11.775981754389209,-3.1821368706544217,-7.398284091755304,-35.45862619139729,8.401389694984731,-26.05723649641256,"Bryan Ramos","25621",682868
"James Triantos ","CHC","2B/3B",999,35.4172,-0.21012858806491902,-12.776630698902911,-12.084203571955305,-2.953705439543174,-7.804607844140494,-35.82927614260681,8.746241511376516,-26.083034631230287,"James Triantos","sa3017295",701649
"Michael Toglia ","CIN","1B",999,42.2777,-0.7605102074054992,-12.37871372160641,-11.868310920563495,-3.31907398723272,-7.244953608082643,-35.57156244489076,8.485428816948463,-26.0861336279423,"Michael Toglia","25845",669911
"Jared Serna ","MIA","2B/SS",999,40.2831,-0.5158346634970719,-12.737723731368613,-12.046680787095328,-3.156473832686885,-7.771879747087049,-36.228592761734944,9.112007661449356,-26.11658510028559,"Jared Serna","sa3015579",691858
"Trei Cruz ","DET","SS",999,40.9217,-0.6255686374492424,-12.722388750645603,-11.979636780987356,-3.2401238156223773,-7.725485007871099,-36.29320299257567,9.112007661449356,-26.18119533112632,"Trei Cruz","sa3014420",669360
"Edwin Arroyo ","CIN","2B",999,37.9094,-0.15027987558222808,-12.719378681828648,-12.042105733288404,-3.2496925043533293,-7.7801516956142684,-35.94160849066687,8.746241511376516,-26.195366979290355,"Edwin Arroyo","29957",695490
"Scott Kingery ","CHC","2B/SS/OF",999,36.4776,-0.595690065475026,-12.729181674327833,-12.090077723427367,-3.235491618637506,-7.668580488293416,-36.31902157016115,9.112007661449356,-26.207013908711794,"Scott Kingery","17975",664068
"Brock Wilken ","MIL","3B",999,54.2101,-1.0762063809124631,-12.288818876601713,-11.656466026054781,-3.3563682233793175,-7.273805449224459,-35.65166495617273,8.401389694984731,-26.250275261188005,"Brock Wilken","sa3022499",694385
"Tim Elko ","CHW","1B",999,35.1777,-0.3116885333689043,-12.592081806718012,-12.05392926817637,-3.392952413224793,-7.450433221661966,-35.80108524315005,8.485428816948463,-26.315656426201585,"Tim Elko","31522",671284
"Michael Stefanic ","ATH","2B/SS",999,23.1823,0.04586141615762112,-13.018451973986274,-12.262347563104433,-3.3584983572443563,-7.884449979246226,-36.477886457423665,9.112007661449356,-26.36587879597431,"Michael Stefanic","25353",683021
"Tre' Morgan ","TBR","1B",999,37.2012,-0.24507858485352427,-12.694871127845596,-12.000064363467176,-3.2652796755012585,-7.674694516492985,-35.87998826816054,8.485428816948463,-26.394559451212075,"Tre' Morgan","sa3022919",691003
"Ronny Simon ","PIT","2B/SS/OF/DH",999,20.5634,-0.10317016825798907,-13.03224126138749,-12.331443749408487,-3.2278163732740075,-7.835257956191788,-36.52992950851976,9.112007661449356,-26.417921847070403,"Ronny Simon","25346",682927
"Miles Mastrobuoni ","SEA","3B/OF",999,38.5161,-0.22693844831252746,-12.745411587554319,-12.01137958896846,-3.0433062704020584,-7.803648775055602,-35.83068467029297,8.401389694984731,-26.42929497530824,"Miles Mastrobuoni","20017",670156
"Justin Foscue ","TEX","1B/DH",999,35.391,-0.3969596560564303,-12.645774702052863,-12.008611942213358,-3.3295555904772605,-7.5631632768348815,-35.9440651676348,8.485428816948463,-26.45863635068633,"Justin Foscue","27501",679822
"Brendan Rodgers ","BOS","2B",999,31.474,-0.2196210435732256,-12.771322443804953,-12.13784260128179,-3.3990046927352555,-7.699430402930512,-36.227221184325735,8.746241511376516,-26.48097967294922,"Brendan Rodgers","17907",663898
"Hao-Yu  Lee ","DET","2B/3B",999,30.7987,-0.32504915730606093,-12.816127499498124,-12.144695710667506,-3.232888134007256,-7.718252051844956,-36.23701255332391,8.746241511376516,-26.490771041947397,"Hao-Yu  Lee","30080",701678
"Abraham Toro ","KCR","1B",999,33.2531,-0.16740655639785526,-12.73351372758574,-12.06351236345747,-3.346698092984642,-7.67437484664688,-35.98550558707259,8.485428816948463,-26.500076770124117,"Abraham Toro","19844",647351
"Ben Cowles ","CHC","2B/SS",999,28.8443,-0.4326016783423587,-12.918265987072308,-12.240733820650826,-3.2481709902406695,-7.8126400105098455,-36.652412486816004,9.112007661449356,-26.540404825366647,"Ben Cowles","sa3016976",701496
"Ethan Murray ","MIL","2B/SS",999,38.4609,-0.8035298347144523,-12.78151190206339,-12.088590366351442,-3.2514507190402284,-7.730080526891123,-36.65516334906063,9.112007661449356,-26.54315568761127,"Ethan Murray","sa3017051",696140
"Elehuris Montero ",,"1B",999,32.425,-0.29444944570849874,-12.67209234139689,-12.107154072933769,-3.4266288010063404,-7.569557054855068,-36.069881715900564,8.485428816948463,-26.584452898952097,"Elehuris Montero","20543",660707
"Matt Mervis ",,"1B",999,35.2373,-0.5824693346493393,-12.601742480898077,-12.059520985644456,-3.374389823153495,-7.4569068873703905,-36.075029511715755,8.485428816948463,-26.58960069476729,"Matt Mervis","27845",670223
"Kevin Newman ","KCR","3B",999,34.8542,-0.10663565553833972,-12.774637563574409,-12.099585496989034,-3.273901642548484,-7.816476263030778,-36.071236621681045,8.401389694984731,-26.669846926696312,"Kevin Newman","17696",621028
"Jesús Bastidas ","MIA","2B/SS",999,22.3488,-0.33628287441776955,-12.995429137077558,-12.338466355106823,-3.35437333834814,-7.782469427046339,-36.807021131996635,9.112007661449356,-26.69501347054728,"Jesus Bastidas","sa916969",665846
"Max Anderson ","DET","2B",999,24.6147,-0.0942446834541754,-12.922252257729308,-12.284582597523872,-3.4068489941027544,-7.7857462394726165,-36.49367477228273,8.746241511376516,-26.74743326090622,"Max Anderson","sa3022567",801194
"Cavan Biggio ","HOU","1B/2B/3B/OF/DH",999,32.8664,-0.5022287166758341,-12.829245660256824,-12.124192806468246,-3.333612995033199,-7.734436263753278,-36.52371644218738,8.746241511376516,-26.77747493081086,"Cavan Biggio","19252",624415
"Jonathon Long ","CHC","1B",999,26.0276,-0.11420562062569223,-12.855197199665804,-12.198259418274553,-3.421049882337742,-7.691757897888644,-36.280470018792435,8.485428816948463,-26.795041201843972,"Jonathon Long","sa3022864",675085
"Sergio Alcántara ",,"3B/SS",999,25.486,-0.346776529972554,-13.015808005104368,-12.303127496120235,-3.380847844127216,-7.864509426323838,-36.91106930164821,9.112007661449356,-26.799061640198858,"Sergio Alcantara","16417",642727
"Nacho Alvarez Jr. ","ATL","3B",999,33.3376,-0.20267769263598961,-12.8089277927225,-12.10634452155715,-3.3161323704411627,-7.793099062759063,-36.227181440115864,8.401389694984731,-26.825791745131134,"Nacho Alvarez Jr.","31765",805373
"Patrick Wisdom ","SEA","3B",999,28.0656,-0.5880482122617248,-12.704836852978161,-12.136355244205864,-3.3761142155552744,-7.4271359328971185,-36.232490457898145,8.401389694984731,-26.831100762913422,"Patrick Wisdom","13602",621550
"Gage Workman ","DET","3B/SS/DH",999,15.7172,-0.2860108960629321,-13.121953080669698,-12.447834165039993,-3.334356843466133,-7.833499664854374,-37.023654650093135,9.112007661449356,-26.911646988643778,"Gage Workman","27573",669398
"Diego Castillo ","TEX","2B/SS",999,14.9939,-0.16335235792184308,-13.147091102381951,-12.462368855393485,-3.3922423669236714,-7.875019182866945,-37.0400738654879,9.112007661449356,-26.928066204038544,"Diego Castillo","19906",660636
"Tyler Nevin ",,"1B/3B",999,24.2546,-0.10434969279633045,-12.877020101608604,-12.239284124434617,-3.4133070175956393,-7.699030797758907,-36.332991734194096,8.401389694984731,-26.93160203920937,"Tyler Nevin","17893",663527
"Marco Luciano ","NYY","SS",999,17.5048,-0.36047530598557537,-13.089656011095135,-12.412099956801978,-3.388556896660853,-7.797694581779085,-37.04848275232263,9.112007661449356,-26.936475090873273,"Marco Luciano","25616",682617
"Bobby Dalbec ",,"1B/3B/SS",999,15.5282,-0.3131553911347912,-13.095187999318961,-12.45493207001386,-3.40583464296377,-7.7801516956142684,-37.049261799045645,9.112007661449356,-26.93725413759629,"Bobby Dalbec","19966",666915
"Luke Williams ","ATL","SS",999,13.9388,-0.2341938013573656,-13.173734158502683,-12.49241723890192,-3.2665983264397793,-7.888965580804723,-37.055909106006474,9.112007661449356,-26.943901444557117,"Luke Williams","19931",663897
"Alan Trejo ",,"SS",999,15.1176,-0.20784425874230564,-13.126732575934312,-12.474926664826434,-3.411143074041298,-7.855518190869596,-37.076164764413946,9.112007661449356,-26.964157102964588,"Alan Trejo","20056",676701
"Aaron Schunk ","ATL","2B/3B/SS/DH",999,13.4689,-0.13750042071717064,-13.163544724489277,-12.495994414589745,-3.397652229588269,-7.889085459974342,-37.0837772493588,9.112007661449356,-26.971769587909446,"Aaron Schunk","25524",668845
"Tim Anderson ",,"2B/SS",999,13.2948,-0.07550771074830137,-13.198262029819878,-12.530335417901124,-3.3698590627940197,-7.93036520773836,-37.10432942900168,9.112007661449356,-26.992321767552326,"Tim Anderson","15172",641313
"Tsung-Che Cheng ","BOS","2B/SS",999,14.8453,-0.22679436157969418,-13.178940729949804,-12.484735702821935,-3.3261068056737013,-7.917457796347,-37.13403539637213,9.112007661449356,-27.022027734922773,"Tsung-Che Cheng","28344",691907
"Jordan Diaz ",,"2B/3B",999,15.2734,-0.0578584234277207,-13.070233027574231,-12.430117670694006,-3.428894181186078,-7.797095162112363,-36.7841984649944,8.746241511376516,-27.037956953617883,"Jordan Diaz","22650",672478
"Braden Shewmake ","HOU","3B/SS",999,12.1262,-0.20899712200568504,-13.19614684501634,-12.531107353305824,-3.3522093872363095,-7.888006511719832,-37.17646721928399,9.112007661449356,-27.064459557834635,"Braden Shewmake","25817",669699
"Tucupita Marcano ","SDP","2B/SS/OF",999,9.04319,-0.061059450036871604,-13.247439809806785,-12.574391318280663,-3.3951839786769016,-7.915579625839967,-37.19365418264119,9.112007661449356,-27.081646521191832,"Tucupita Marcano","22871",672779
"Jacob Amaya ","ARI","SS",999,11.7436,-0.1821577399164875,-13.210098865050938,-12.528452689129873,-3.387542550560195,-7.896278448337735,-37.20453029299523,9.112007661449356,-27.092522631545876,"Jacob Amaya","23296",676070
"Jonathan Ornelas ","NYY","2B/3B/SS",999,16.9086,-0.33175706164867685,-13.158195761987946,-12.458151534866072,-3.3716172674042655,-7.891123471359084,-37.210845097266045,9.112007661449356,-27.098837435816687,"Jonathan Ornelas","24597",680716
"Frederick Bencosme ","BAL","2B/SS",999,10.7019,-0.13615693804510606,-13.230498086779434,-12.552513983474888,-3.3812197733820093,-7.912302819368348,-37.21269160104979,9.112007661449356,-27.100683939600433,"Frederick Bencosme","sa3016779",695930
"Clay Dungan ","SDP","2B/SS",999,13.2292,-0.23754777221863413,-13.208715855872468,-12.512901335115217,-3.3462585393129176,-7.914180989875381,-37.219604492394616,9.112007661449356,-27.10759683094526,"Clay Dungan","sa1169803",687867
"Zack Short ","NYM","SS",999,14.0267,-0.3286921255887,-13.18005934708909,-12.482777652331247,-3.4000190438742393,-7.86143242839268,-37.252980597275965,9.112007661449356,-27.140972935826607,"Zack Short","19562",670097
"Cole Tucker ",,"SS/OF",999,13.2039,-0.22913058038678857,-13.209468373076705,-12.5257603865381,-3.3916675694564113,-7.921453895700301,-37.277480805158305,9.112007661449356,-27.16547314370895,"Cole Tucker","17326",657061
"Danny Mendick ",,"2B/SS",999,7.58552,-0.0721136810282486,-13.27453029581171,-12.60688725368051,-3.4080324012457393,-7.919375922607467,-37.280939554373674,9.112007661449356,-27.16893189292432,"Danny Mendick","18889",664901
"Yunior Severino ",,"2B/3B",999,17.5543,-0.24854222405925652,-13.064395964152874,-12.40690361102922,-3.4141523076922966,-7.79054156107844,-36.92453566801209,8.746241511376516,-27.178294156635577,"Yunior Severino","sa3003185",670870
"Brandon Drury ","KCR","2B/3B",999,16.0177,-0.17284527423807683,-13.078286959449956,-12.440679791220447,-3.4314638662036785,-7.815876855273373,-36.93915274638554,8.746241511376516,-27.192911235009017,"Brandon Drury","11615",592273
"Andrew Navigato ","DET","2B/SS",999,8.48736,-0.16006280004285617,-13.262001968113927,-12.595590869831032,-3.3950487348813665,-7.905309639545413,-37.318014012414594,9.112007661449356,-27.20600635096524,"Andrew Navigato","sa3010703",685382
"Emmanuel Rivera ",,"3B",999,23.6025,-0.14398982696773024,-12.950441031416862,-12.309095777297692,-3.405902267380701,-7.798973332619396,-36.60840223568238,8.401389694984731,-27.207012540697647,"Emmanuel Rivera","19890",656896
"Nick Ahmed ",,"SS",999,9.3849,-0.1476123831217934,-13.264564570679145,-12.589773232092442,-3.3976184173798036,-7.932802830249365,-37.33237143352255,9.112007661449356,-27.220363772073195,"Nick Ahmed","12147",605113
"Wyatt Young ","NYM","2B/SS",999,9.874,-0.13831108599010242,-13.275282813015945,-12.575953985854074,-3.4003233487121025,-7.950705371787009,-37.34057660535923,9.112007661449356,-27.22856894390988,"Wyatt Young","sa3017081",696281
"Matthew Batten ",,"2B/3B",999,22.8103,-0.43026227416313095,-13.044688247013612,-12.359929499009356,-3.2941210006046315,-7.847246266161008,-36.97624728695174,8.746241511376516,-27.230005775575226,"Matthew Batten","20157",676946
"Jack Winkler ","HOU","1B/2B/3B/SS",999,8.21548,-0.15314462711087812,-13.28626543526942,-12.605381066174727,-3.368337543643033,-7.937318425853204,-37.350447098051255,9.112007661449356,-27.238439436601904,"Jack Winkler","29830",676466
"Pablo Reyes ","SDP","2B/3B/OF/DH",999,13.3324,-0.12084491404265821,-13.158988962350529,-12.487446835843564,-3.368337543643033,-7.86414977690567,-36.999768032785454,8.746241511376516,-27.253526521408933,"Pablo Reyes","16357",622569
"Jancarlos Cintron ",,"2B/SS",999,7.09708,-0.07641779284651032,-13.305952822952028,-12.630308425629837,-3.423078579577384,-7.95506112353581,-37.39081874454156,9.112007661449356,-27.278811083092208,"Jancarlos Cintron","sa3004065",676857
"Livan Soto ",,"SS",999,8.94596,-0.1435476126850351,-13.284455337785928,-12.59615569295119,-3.4315314881014456,-7.941594257163148,-37.39728438868675,9.112007661449356,-27.2852767272374,"Livan Soto","22471",670869
"Cal Conley ","ATL","2B/SS",999,9.04324,-0.17384353242176048,-13.28903144150385,-12.605870578797397,-3.3737135890608387,-7.955340852515122,-37.397799994298964,9.112007661449356,-27.285792332849606,"Cal Conley","sa3017080",695462
"Rodolfo Castro ",,"2B/SS",999,4.58236,-0.06947381308861492,-13.326474069910532,-12.657890421206025,-3.423078579577384,-7.925929535550705,-37.402846419333265,9.112007661449356,-27.290838757883908,"Rodolfo Castro","21987",666801
"Robert Moore ","PHI","2B/SS",999,6.69647,-0.11704341675849539,-13.307071427968797,-12.630026014069758,-3.4139156272713644,-7.9397960100723,-37.40785249614071,9.112007661449356,-27.295844834691355,"Robert Moore","sa3019928",691001
"Aledmys Díaz ",,"SS",999,5.88062,-0.08470157047285153,-13.312400036768441,-12.641962520314923,-3.4336278097580193,-7.935200491052276,-37.407892428366516,9.112007661449356,-27.295884766917162,"Aledmys Diaz","15937",649557
"José Barrero ","BAL","2B/3B/SS/OF",999,5.29254,-0.1021381204003419,-13.319254009433221,-12.64971937811434,-3.412225044558887,-7.926249223260783,-37.409585775767574,9.112007661449356,-27.297578114318217,"Jose Barrero","23378",676480
"Anthony Seigler ","BOS","3B",999,19.6901,-0.23417664422562448,-13.054653972146179,-12.336602434321525,-3.2466832732214943,-7.831062042343371,-36.70317836625819,8.401389694984731,-27.30178867127346,"Anthony Seigler","23802",678011
"Jamie Westbrook ",,"2B",999,15.1878,-0.15833560773252153,-13.140155787645512,-12.461540451143112,-3.4267302351125735,-7.868905142758059,-37.055667224391776,8.746241511376516,-27.30942571301526,"Jamie Westbrook","15504",642197
"Brandon Crawford ",,"SS",999,5.91023,-0.09190201238161382,-13.31606091489377,-12.645069025031882,-3.433255881762807,-7.9371186202900725,-37.42340645436015,9.112007661449356,-27.31139879291079,"Brandon Crawford","5343",543063
"Brennan Milone ","ATH","1B",999,18.9873,-0.20421411726281408,-13.039685042868157,-12.365219974487506,-3.401270075434156,-7.79833395719924,-36.80872316725188,8.485428816948463,-27.32329435030341,"Brennan Milone","sa3019974",686810
"Taylor Young ","LAD","2B/3B",999,15.7386,-0.24924619134770643,-13.179184804654845,-12.454310778048029,-3.258923081076281,-7.932802830249365,-37.07446768537623,8.746241511376516,-27.328226173999706,"Taylor Young","sa3019907",805891
"Tommy Sacco Jr. ","HOU","SS",999,7.91157,-0.1704211189542898,-13.300359809990685,-12.617524684704433,-3.40975679364752,-7.942833049272696,-37.44089545656963,9.112007661449356,-27.328887795120274,"Tommy Sacco Jr.","sa3020125",690474
"Milan Tolentino ","CLE","SS",999,4.45269,-0.0879208173220769,-13.341524341260213,-12.668301926348473,-3.4174996583896227,-7.940115697782376,-37.455362441102764,9.112007661449356,-27.34335477965341,"Milan Tolentino","sa3014544",675455
"Joey Wendle ",,"2B/3B/SS",999,4.58283,-0.05564403632801355,-13.342866661219082,-12.671295465319206,-3.42997615422283,-7.958377890226855,-37.458160207315984,9.112007661449356,-27.346152545866627,"Joey Wendle","13853",621563
"Andrew Velazquez ",,"SS",999,4.38773,-0.08594609036915708,-13.348073244788718,-12.673272335017803,-3.4018786851098812,-7.951025059497087,-37.46019541478264,9.112007661449356,-27.348187753333292,"Andrew Velazquez","14196",623205
"Darren Baker ","CHW","2B/DH",999,13.5403,-0.10747480029036138,-13.221366233045284,-12.522427961550637,-3.2969949929792572,-7.955380814223216,-37.10364480208875,8.746241511376516,-27.357403290712238,"Darren Baker","29912",671117
"José Devers ",,"2B/SS",999,3.86579,-0.0380329131612224,-13.354317073119695,-12.680332573520982,-3.44099874650491,-7.9614548896466815,-37.47513619595349,9.112007661449356,-27.363128534504135,"Jose Devers","20540",672701
"Christian Cairo ","PHI","2B/3B/SS",999,4.05426,-0.06872444398166354,-13.361862544312448,-12.676303529237279,-3.4021491777392785,-7.966849629430562,-37.47588932470123,9.112007661449356,-27.363881663251878,"Christian Cairo","sa3010028",686551
"Pascanel Ferreras ","HOU","2B/SS",999,4.39787,-0.07207031515594335,-13.34823594711581,-12.671577876879283,-3.4302466468522272,-7.955980227935279,-37.47811101393854,9.112007661449356,-27.366103352489187,"Pascanel Ferreras","sa3022702",814299
"Jeremy Rivas ","STL","SS",999,4.91556,-0.09148741521623821,-13.34782918220619,-12.669149149806758,-3.4125293493967495,-7.958977305427584,-37.47997240205352,9.112007661449356,-27.367964740604165,"Jeremy Rivas","sa3015193",692405
"Alex De Jesus ",,"3B/SS",999,4.45269,-0.06961651924034858,-13.346608893538585,-12.671408431065434,-3.4382938151726115,-7.954341824699469,-37.48026948371645,9.112007661449356,-27.368261822267094,"Alex De Jesus","sa3008842",682942
"Ben Ross ","MIN","SS",999,4.05426,-0.07649103588830485,-13.350717207609366,-12.676642420864981,-3.4278122081493256,-7.949226815383567,-37.48088968789555,9.112007661449356,-27.36888202644619,"Ben Ross","sa3020353",805346
"Kervin Pichardo ","WSN","3B/SS",999,4.45269,-0.07770040346030543,-13.345083523612193,-12.673479430469422,-3.437549959182187,-7.947268724437679,-37.481082041161784,9.112007661449356,-27.369074379712426,"Kervin Pichardo","sa3011260",682775
"Keyber Rodriguez ","TEX","3B/SS",999,4.05426,-0.05270921120697726,-13.356716979419073,-12.680596154651202,-3.431632922207679,-7.964132279428907,-37.48578754691383,9.112007661449356,-27.37377988546448,"Keyber Rodriguez","sa3005488",677601
"Kaelen Culpepper ","MIN","SS",999,2.30534,-0.011546255985433952,-13.375651846866813,-12.702115764593927,-3.43913910652885,-7.959217072698807,-37.48767004667383,9.112007661449356,-27.375662385224473,"Kaelen Culpepper","sa3025360",701785
"Vimael Machín ","COL","3B",999,15.9813,-0.050911360911486986,-13.097954017675901,-12.427952530362674,-3.3605608666924636,-7.846407076245735,-36.783785851888254,8.401389694984731,-27.38239615690352,"Vimael Machin","17684",605353
"Bryson Brigman ",,"2B/SS",999,2.67275,-0.015523509571407084,-13.37605861177643,-12.701004951588963,-3.440390136829185,-7.966849629430562,-37.499826839196544,9.112007661449356,-27.387819177747193,"Bryson Brigman","sa829857",624417
"Owen Miller ","CHC","2B/3B/DH",999,11.3297,-0.08797503331260143,-13.209956498241755,-12.54110465071211,-3.3859872141624168,-7.90978527344116,-37.13480866987004,8.746241511376516,-27.38856715849353,"Owen Miller","24655",680911
"Ryan Fitzgerald ","LAD","1B/2B/3B/SS",999,2.54391,-0.036108015388700974,-13.369265648696029,-12.696900602418749,-3.4433317498419975,-7.9549812030969544,-37.50058721944243,9.112007661449356,-27.388579557993076,"Ryan Fitzgerald","24622",680837
"Julio Carreras ","CIN","3B/SS",999,3.22703,-0.05309631212891982,-13.371462175571224,-12.693963543515641,-3.421218938341742,-7.967528966558808,-37.50726993611634,9.112007661449356,-27.39526227466698,"Julio Carreras","sa3005598",679734
"Eric Brown Jr. ","MIL","SS",999,4.05426,-0.08453085627540115,-13.360418534641491,-12.682573018738822,-3.4195283581484284,-7.962094266555501,-37.50914503435964,9.112007661449356,-27.397137372910287,"Eric Brown Jr.","sa3019923",687521
"Luke Waddell ","ATL","2B/SS",999,3.18632,-0.03393588875421246,-13.373129909276168,-12.69147833637549,-3.4400182088339726,-7.9712853038512135,-37.50984764709106,9.112007661449356,-27.397839985641703,"Luke Waddell","sa3017075",680672
"Nic Kent ","COL","2B/3B/SS",999,2.92281,-0.026788846599257208,-13.374024790258957,-12.698143203183339,-3.4438051125732336,-7.96744904463129,-37.51021099724608,9.112007661449356,-27.398203335796723,"Nic Kent","sa3017160",684715
"Yordys Valdes ",,"2B/SS",999,4.45269,-0.10051009835986006,-13.35395098530716,-12.67999368189328,-3.4244310452435336,-7.959217072698807,-37.51810288350264,9.112007661449356,-27.40609522205329,"Yordys Valdes","sa3010037",686798
"Buddy Kennedy ","SFG","1B/2B/3B",999,11.3588,-0.08257549915571442,-13.214735969261342,-12.52794435729929,-3.422740462531056,-7.907187810052445,-37.15518409829985,8.746241511376516,-27.40894258692333,"Buddy Kennedy","22505",671083
"C.J. Hinojosa ",,"2B/SS",999,2.67275,-0.034347077700181396,-13.376017934679341,-12.703358368164002,-3.4449547081375433,-7.964132279428907,-37.52281036810998,9.112007661449356,-27.41080270666063,"C.J. Hinojosa","sa658616",546994
"Payton Eeles ","BAL","2B/SS",999,1.81781,-0.015124920405734007,-13.391759704557005,-12.71237664593592,-3.4336278097580193,-7.970566005014874,-37.52345508567155,9.112007661449356,-27.4114474242222,"Payton Eeles","sa3023622",823356
"Jadher Areinamo ","TBR","2B/SS",999,1.69867,-0.006570682433836423,-13.390722456765035,-12.716857544788068,-3.4419792841758476,-7.969287251941565,-37.52541722010435,9.112007661449356,-27.413409558654994,"Jadher Areinamo","sa3015802",699130
"Ray-Patrick Didder ",,"SS/OF",999,3.40759,-0.08223342981372751,-13.370018165900264,-12.690198080362158,-3.4241605526141363,-7.960296019464651,-37.52690624815493,9.112007661449356,-27.414898586705576,"Ray-Patrick Didder","sa736824",642720
