Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"César Salazar ","HOU","C/DH",999,19,-0.134906082999751,-14.3516750460302,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.2463739309908,19.785718440951914,-22.460655490038906,"Cesar Salazar","21587",663967
"Ryan Vilade ","TBR","OF/DH",999,203,-1.4732459447159,-10.9971956344702,-11.9599266364909,-2.86328728285029,-6.7219978484373,-34.0156533469645,10.553832793224087,-22.46182055374042,"Ryan Vilade","22165",668723
"Jhostynxon Garcia ","PIT","OF/DH",999,182,-1.69559673318566,-10.7998733161431,-12.4192928173289,-3.1511581766791,-5.95818612148901,-34.0241071648258,10.553832793224087,-22.470274371601676,"Jhostynxon Garcia","28142",691373
"Casey Schmitt ","SFG","2B/3B",999,217,-1.42416011682909,-10.0105840428349,-12.1896097269099,-3.43902907050791,-5.95818612148901,-33.0215690785707,9.27394518882176,-22.747623889748976,"Casey Schmitt","27577",669477
"Korey Lee ","CHW","C/OF/DH",999,13,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,19.785718440951914,-22.78493699603438,"Korey Lee","25543",686676
"Eric Haase ","SFG","C",999,13,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,19.785718440951914,-22.78493699603438,"Eric Haase","14111",606992
"Tomás Nido ","DET","C",999,13,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,19.785718440951914,-22.78493699603438,"Tomas Nido","13755",621512
"Elias Díaz ","TEX","C",999,13,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,19.785718440951914,-22.78493699603438,"Elias Diaz","11680",553869
"Travis Bazzana ","CLE","2B",999,252,-3.52934712074692,-10.2079063611619,-10.8115111843958,-2.57541638902148,-5.95818612148901,-33.0823671768151,9.27394518882176,-22.80842198799332,"Travis Bazzana","34967",683953
"Colby Thomas ","ATH","OF",748.5900268554688,147,-0.987257028904135,-10.7998733161431,-13.108342088586,-3.1511581766791,-6.34009198496315,-34.3867225952754,10.553832793224087,-22.83288980205136,"Colby Thomas","31855",687515
"Kyle Karros ","COL","3B",999,238,-0.568562928887127,-10.405228679489,-11.2708773652338,-3.43902907050791,-6.7219978484373,-32.4056958925551,8.538446347189781,-22.867249545365322,"Kyle Karros","33252",691720
"Dominic Smith ","ATL","1B",999,210,-1.31070859910572,-10.405228679489,-12.1896097269099,-3.43902907050791,-6.34009198496315,-33.6846680609756,9.804671645785488,-22.879996415190142,"Dominic Smith","15653",642086
"Eduardo Valencia ","DET","C/1B",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Eduardo Valencia","sa3006622",680664
"Jeferson Quero ","MIL","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Jeferson Quero","28272",691620
"Maverick Handley ","ATL","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Maverick Handley","26106",668974
"Mickey Gasper ","BOS","C/1B/2B/OF/DH",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Mickey Gasper","24759",681508
"Willie MacIver ","TOR","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Willie MacIver","24641",680862
"Will Banfield ","CIN","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Will Banfield","23790",677943
"Sebastián Rivero ","LAA","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Sebastian Rivero","21735",665861
"Hayden Senger ","NYM","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Hayden Senger","21489",663584
"Rodolfo Durán ","SDP","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Rodolfo Duran","20958",660710
"Matt Thaiss ","BOS","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Matt Thaiss","19318",642136
"Seby Zavala ",,"C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Seby Zavala","18887",664874
"Garrett Stubbs ","PHI","C/DH",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Garrett Stubbs","18067",596117
"Jose Herrera ","TEX","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Jose Herrera","17040",645444
"Dom Nuñez ","CLE","C",999,6,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,19.785718440951914,-22.94747434164456,"Dom Nunez","15055",624513
"Richie Palacios ","TBR","1B/2B/OF/DH",999,224,-2.31194014968933,-10.7998733161431,-11.7302435460718,-1.71180370753506,-6.7219978484373,-33.2758585678766,9.27394518882176,-23.001913379054862,"Richie Palacios","24589",680700
"Ryan Mountcastle ","BAL","1B/DH",748.0900268554688,147,-0.27274195662684,-10.7998733161431,-13.338025179005,-3.43902907050791,-5.95818612148901,-33.8078556437718,9.804671645785488,-23.003183997986344,"Ryan Mountcastle","18373",663624
"Jahmai Jones ","DET","OF/DH",999,140,-0.505820360069356,-11.5891625894513,-12.8786589981669,-2.86328728285029,-6.7219978484373,-34.5589270789752,10.553832793224087,-23.00509428575114,"Jahmai Jones","18872",663330
"Shane McGuire ","ATH","C/1B",999,13,-0.297443428609935,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.8359166853471,19.785718440951914,-23.050198244395173,"Shane McGuire","sa3017284",676063
"Ben Rortvedt ","NYM","C",999,13,-0.297443428609935,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.8359166853471,19.785718440951914,-23.050198244395173,"Ben Rortvedt","20287",666163
"Andrew Knizner ","COL","C",999,13,-0.297443428609935,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.8359166853471,19.785718440951914,-23.050198244395173,"Andrew Knizner","19514",668800
"Brandon Valenzuela ","TOR","C",999,13,-0.389439716387787,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.9279129731249,19.785718440951914,-23.142194532173022,"Brandon Valenzuela","23813",678218
"Jerar Encarnacion ","SFG","1B/OF",999,154,-1.08998093165475,-11.1945179527972,-13.338025179005,-3.1511581766791,-5.95818612148901,-34.7318683616251,10.553832793224087,-23.17803556840096,"Jerar Encarnacion","21871",666464
"Masataka Yoshida ","BOS","DH",748.3300170898438,175,0.561400001369601,-10.7998733161431,-12.6489759077479,-3.1511581766791,-6.7219978484373,-32.7606052476378,8.538446347189781,-23.222158900448033,"Masataka Yoshida","31837",807799
"Eli White ","ATL","OF",999,140,-0.965801798958616,-11.7864849077784,-13.567708269424,-1.99967460136387,-6.7219978484373,-35.0416674259622,10.553832793224087,-23.4878346327381,"Eli White","19346",642201
"Taylor Walls ","TBR","SS",999,224,-3.11845150974447,-10.9971956344702,-11.7302435460718,-0.560320132219828,-7.10390371191144,-33.5101145344177,8.978848907125535,-23.53126562729221,"Taylor Walls","22458",670764
"Jesse Winker ",,"DH",999,203,-1.62505567535332,-10.602550997816,-11.7302435460718,-2.86328728285029,-6.34009198496315,-33.1612294870546,8.538446347189781,-23.622783139864868,"Jesse Winker","13590",608385
"José Fermín ","STL","2B/3B/OF/DH",999,175,-0.764906240434378,-11.5891625894513,-12.8786589981669,-1.71180370753506,-7.10390371191144,-34.0484352474992,9.27394518882176,-23.7744900586774,"Jose Fermin","21746",665877
"Thomas Saggese ","STL","2B/SS",999,189,-0.910540603076029,-10.7998733161431,-12.6489759077479,-3.1511581766791,-6.34009198496315,-33.8506399886093,8.978848907125535,-23.871791081483767,"Thomas Saggese","27883",695336
"Adam Frazier ","LAA","2B/OF",999,259,-2.59248125999987,-10.7998733161431,-11.5005604556528,-2.28754549519268,-7.10390371191144,-34.2843642388999,9.27394518882176,-24.010419050078145,"Adam Frazier","15223",624428
"Carlos Cortes ","ATH","OF",999,154,-0.997984643876895,-11.1945179527972,-13.338025179005,-3.72689996433671,-6.34009198496315,-35.597519724979,10.553832793224087,-24.043686931754873,"Carlos Cortes","21842",666126
"Brandon Lockridge ","MIL","OF",999,161,-1.45796608276615,-12.1811295444325,-13.338025179005,-1.13606191987744,-7.48580957538558,-35.5989923014667,10.553832793224087,-24.0451595082426,"Brandon Lockridge","21496",663604
"Randal Grichuk ","CHW","OF/DH",999,140,-1.05779808673647,-11.1945179527972,-13.567708269424,-3.43902907050791,-6.34009198496315,-35.5991453644288,10.553832793224087,-24.04531257120466,"Randal Grichuk","10243",545341
"Nathaniel Lowe ","CIN","1B",999,161,-0.824719683293951,-11.3918402711243,-12.8786589981669,-3.43902907050791,-6.34009198496315,-34.8743400080562,9.804671645785488,-24.069668362270743,"Nathaniel Lowe","19566",663993
"Cody Freeman ","TEX","2B",999,189,-1.45179071477038,-10.602550997816,-13.108342088586,-2.86328728285029,-6.34009198496315,-34.3660630689858,9.27394518882176,-24.09211788016406,"Cody Freeman","25629",683227
"Jacob Melton ","TBR","OF",727.5700073242188,140,-1.77231315901376,-11.7864849077784,-14.027074450262,-1.42393281370625,-6.7219978484373,-35.7318031791978,10.553832793224087,-24.17797038597367,"Jacob Melton","31661",689200
"Triston Casas ","BOS","1B",746.0599975585938,133,-0.219103881763041,-11.3918402711243,-13.338025179005,-3.72689996433671,-6.34009198496315,-35.0159612811922,9.804671645785488,-24.21128963540668,"Triston Casas","22514",671213
"Alex Call ","LAD","OF",999,154,-1.51777952562573,-11.5891625894513,-13.108342088586,-2.86328728285029,-6.7219978484373,-35.8005693349506,10.553832793224087,-24.246736541726534,"Alex Call","19296",669743
"Tyler Austin ","CHC","1B",999,133,-0.321827784513653,-11.3918402711243,-13.567708269424,-3.43902907050791,-6.34009198496315,-35.060497380533,9.804671645785488,-24.25582573474751,"Tyler Austin","11850",592122
"Tyler Locklear ","ARI","1B",999,154,-1.43651085282063,-11.3918402711243,-13.338025179005,-2.57541638902148,-6.34009198496315,-35.0818846769345,9.804671645785488,-24.277213031149046,"Tyler Locklear","31396",682988
"Jorge Mateo ","ATL","2B/3B/SS/OF/DH",999,147,-1.60977581340358,-11.7864849077784,-13.567708269424,-0.27244923839102,-7.10390371191144,-34.3403219409084,8.978848907125535,-24.361473033782907,"Jorge Mateo","17273",622761
"Myles Straw ","TOR","OF",999,182,-1.51160415762995,-11.9838072261055,-12.8786589981669,-1.71180370753506,-7.86771543885973,-35.9535895282972,10.553832793224087,-24.39975673507307,"Myles Straw","17620",664702
"Max Kepler ","ARI","OF",999,126,-0.657630090706781,-11.7864849077784,-13.797391359843,-3.43902907050791,-6.34009198496315,-36.0206274137993,10.553832793224087,-24.46679462057518,"Max Kepler","12144",596146
"Daniel Schneemann ","CLE","2B/3B/OF",999,196,-2.43156703540847,-10.9971956344702,-12.6489759077479,-2.57541638902148,-6.34009198496315,-34.9932469516112,9.27394518882176,-24.719301762789428,"Daniel Schneemann","25180",682177
"Zac Veen ","COL","OF",743.6599731445312,119,-0.554906187956169,-12.3784518627596,-14.027074450262,-2.28754549519268,-7.10390371191144,-36.3518817080819,10.553832793224087,-24.798048914857826,"Zac Veen","27770",691728
"Andrew McCutchen ",,"DH",999,203,-2.35029836260338,-10.405228679489,-12.1896097269099,-3.43902907050791,-5.95818612148901,-34.3423519609992,8.538446347189781,-24.80390561380937,"Andrew McCutchen","9847",457705
"Zack Gelof ","ATH","2B",999,140,-1.13906675954156,-11.5891625894513,-13.797391359843,-2.28754549519268,-6.34009198496315,-35.1532581889918,9.27394518882176,-24.879313000169994,"Zack Gelof","29766",680869
"Tommy Pham ","BAL","OF",999,154,-1.17124960445984,-11.7864849077784,-13.567708269424,-2.86328728285029,-7.10390371191144,-36.492633776424,10.553832793224087,-24.938800983199886,"Tommy Pham","2967",502054
"Jared Oliva ","SFG","OF",999,112,-1.16669735748285,-12.7730964994137,-14.2567575406811,-0.848191026048636,-7.48580957538558,-36.5305519990118,10.553832793224087,-24.976719205787756,"Jared Oliva","19968",666931
"Blake Perkins ","MIL","OF",999,147,-1.50705191065297,-12.1811295444325,-13.567708269424,-2.28754549519268,-7.10390371191144,-36.6473389316136,10.553832793224087,-25.09350613838952,"Blake Perkins","19921",663368
"Luis Campusano ","SDP","DH",999,182,-0.970354045935601,-10.7998733161431,-12.8786589981669,-3.72689996433671,-6.34009198496315,-34.7158783095455,8.538446347189781,-25.177431962355726,"Luis Campusano","22217",669134
"Alex Freeland ","LAD","2B/3B",999,161,-2.06975725229284,-11.3918402711243,-13.108342088586,-2.57541638902148,-6.34009198496315,-35.4854479859877,9.27394518882176,-25.211502797165956,"Alex Freeland","31665",690976
"Joey Wiemer ","WSN","OF",999,147,-2.04830202234732,-11.7864849077784,-13.797391359843,-2.57541638902148,-6.7219978484373,-36.9295925274275,10.553832793224087,-25.375759734203438,"Joey Wiemer","27690",686894
"Jasson Domínguez ","NYY","OF",421.5400085449219,98,-0.50126811309237,-12.5757741810866,-14.4864406311001,-2.28754549519268,-7.10390371191144,-36.9549321323832,10.553832793224087,-25.401099339159128,"Jasson Dominguez","28080",691176
"David Fry ","CLE","DH",999,192,-2.24757445985277,-10.602550997816,-12.6489759077479,-3.1511581766791,-6.34009198496315,-34.990351527059,8.538446347189781,-25.451905179869197,"David Fry","24934",681807
"Esteury Ruiz ","MIA","OF",748.530029296875,84,-0.0198314442575916,-13.1677411360678,-14.9458068119381,-1.42393281370625,-7.48580957538558,-37.0431217813554,10.553832793224087,-25.489288988131296,"Esteury Ruiz","21780",665923
"Chris Taylor ",,"OF",999,140,-1.761585544041,-11.9838072261055,-13.797391359843,-2.86328728285029,-6.7219978484373,-37.1280692612771,10.553832793224087,-25.57423646805299,"Chris Taylor","13757",621035
"Jorbit Vivas ","WSN","2B/3B",999,196,-1.97158559651921,-11.5891625894513,-12.4192928173289,-2.86328728285029,-7.10390371191144,-35.9472319980612,9.27394518882176,-25.673286809239432,"Jorbit Vivas","23917",678391
"Darell Hernaiz ","ATH","3B/SS",999,161,-0.212928513767267,-11.7864849077784,-13.338025179005,-2.86328728285029,-7.48580957538558,-35.6865354587865,8.978848907125535,-25.70768655166099,"Darell Hernaiz","26224",687231
"Bryce Johnson ","SDP","OF",999,140,-1.40432800790236,-12.5757741810866,-13.797391359843,-1.99967460136387,-7.48580957538558,-37.2629777255815,10.553832793224087,-25.70914493235739,"Bryce Johnson","20002",669369
"Nick Yorke ","PIT","1B/2B/3B/OF",999,140,-0.25128672668132,-11.9838072261055,-13.797391359843,-2.86328728285029,-7.10390371191144,-35.9996763073915,9.27394518882176,-25.725731118569776,"Nick Yorke","27504",694377
"Tyler Tolbert ","KCR","OF",999,119,-1.36141754801132,-12.9704188177408,-14.2567575406811,-0.848191026048636,-7.86771543885973,-37.3045003713415,10.553832793224087,-25.750667578117426,"Tyler Tolbert","25779",686475
"Leo Rivas ","SEA","2B",999,168,-2.25374982784854,-12.1811295444325,-13.108342088586,-1.42393281370625,-7.10390371191144,-36.0710579864847,9.27394518882176,-25.797112797662958,"Leo Rivas","21009",660844
"Eric Wagaman ","NYM","1B/OF",748.2100219726562,112,-0.544178572983409,-12.1811295444325,-14.2567575406811,-3.43902907050791,-7.10390371191144,-37.5249984405164,10.553832793224087,-25.971165647292256,"Eric Wagaman","23395",676572
"Will Brennan ","SFG","OF",999,112,0.170336499293886,-12.5757741810866,-14.4864406311001,-3.1511581766791,-7.48580957538558,-37.5288460649575,10.553832793224087,-25.975013271733438,"Will Brennan","25660",686823
"Michael Conforto ","CHC","OF",999,126,-1.18815258742837,-11.9838072261055,-14.027074450262,-3.72689996433671,-6.7219978484373,-37.6479320765699,10.553832793224087,-26.094099283345802,"Michael Conforto","16376",624424
"Blaine Crim ","TEX","1B/DH",999,133,-1.03634285679095,-11.7864849077784,-14.027074450262,-3.43902907050791,-6.7219978484373,-37.0109291337766,9.804671645785488,-26.206257487991113,"Blaine Crim","25714",688760
"Tristan Gray ","MIN","1B/2B/3B/SS",999,154,-1.6312310433491,-11.1945179527972,-13.338025179005,-3.72689996433671,-6.34009198496315,-36.2307661244512,8.978848907125535,-26.25191721732563,"Tristan Gray","19877",656484
"Wilmer Flores ",,"1B/DH",999,161,-1.54996237054401,-11.5891625894513,-13.567708269424,-3.72689996433671,-6.7219978484373,-37.1557310421934,9.804671645785488,-26.351059396407873,"Wilmer Flores","5827",527038
"Braden Montgomery ","CHW","OF",999,140,-1.58832058345806,-11.9838072261055,-13.797391359843,-3.43902907050791,-7.10390371191144,-37.9124519518259,10.553832793224087,-26.358619158601808,"Braden Montgomery","35423",695731
"Austin Slater ","TBR","OF",999,119,-1.08542868467776,-12.3784518627596,-14.2567575406811,-3.1511581766791,-7.10390371191144,-37.975699976709,10.553832793224087,-26.421867183484867,"Austin Slater","16153",596103
"Isiah Kiner-Falefa ","BOS","3B/SS",746.1500244140625,154,-0.202200898794507,-12.3784518627596,-13.797391359843,-2.28754549519268,-7.86771543885973,-36.5333050554495,8.978848907125535,-26.554456148323993,"Isiah Kiner-Falefa","16512",643396
"Nelson Velázquez ","STL","DH/OF",748.5599975585938,105,-1.23723841531519,-12.3784518627596,-14.7161237215191,-3.1511581766791,-6.7219978484373,-38.2049700247103,10.553832793224087,-26.651137231486178,"Nelson Velazquez","23359",676369
"Nick Loftin ","KCR","OF",999,112,-0.53345095801065,-12.5757741810866,-14.4864406311001,-3.1511581766791,-7.48580957538558,-38.2326335222621,10.553832793224087,-26.678800729037977,"Nick Loftin","27630",679845
"Vaughn Grissom ","LAA","2B",999,119,-0.10565236403967,-12.3784518627596,-14.2567575406811,-3.1511581766791,-7.10390371191144,-36.9959236560709,9.27394518882176,-26.721978467249098,"Vaughn Grissom","26031",687093
"Charlie Condon ","COL","1B/OF",999,126,-1.37214516298408,-12.3784518627596,-14.027074450262,-3.43902907050791,-7.10390371191144,-38.3206042584251,10.553832793224087,-26.76677146520097,"Charlie Condon","sa3025257",809707
"Ryan Waldschmidt ","ARI","OF",999,112,-0.971977166954389,-12.7730964994137,-14.2567575406811,-2.86328728285029,-7.48580957538558,-38.350928065285,10.553832793224087,-26.79709527206095,"Ryan Waldschmidt","35061",814439
"Jett Williams ","MIL","SS",999,119,-1.2586936452607,-12.3784518627596,-13.797391359843,-2.28754549519268,-7.10390371191144,-36.8259860749674,8.978848907125535,-26.847137167841897,"Jett Williams","sa3020134",702518
"Derek Hill ","CHW","OF",999,105,-0.971977166954389,-12.7730964994137,-14.7161237215191,-2.86328728285029,-7.10390371191144,-38.4283883826489,10.553832793224087,-26.874555589424848,"Derek Hill","16947",656537
"Zach Dezenzo ","HOU","OF",999,98,-0.685260688648074,-12.5757741810866,-14.7161237215191,-3.43902907050791,-7.10390371191144,-38.5200913736732,10.553832793224087,-26.966258580449086,"Zach Dezenzo","31562",701305
"Tim Tawa ","ARI","1B/2B/OF",748.489990234375,133,-1.3936003929296,-11.9838072261055,-14.027074450262,-3.1511581766791,-6.7219978484373,-37.2776380944135,9.27394518882176,-27.003692905591738,"Tim Tawa","29571",694374
"Jeimer Candelario ","LAA","1B/3B/DH",999,168,-2.45919763334976,-10.9971956344702,-13.338025179005,-3.43902907050791,-6.34009198496315,-36.573539502296,8.538446347189781,-27.035093155106182,"Jeimer Candelario","13621",600869
"Ronny Mauricio ","NYM","3B",999,105,-0.349458382454946,-12.1811295444325,-14.4864406311001,-2.86328728285029,-6.7219978484373,-36.6023136892751,8.538446347189781,-27.063867342085363,"Ronny Mauricio","23698",677595
"Ty France ","SDP","1B",999,112,-0.176193421872002,-12.3784518627596,-14.4864406311001,-3.72689996433671,-7.10390371191144,-37.8718895919798,9.804671645785488,-27.067217946194344,"Ty France","17982",664034
"Miguel Rojas ","LAD","2B/3B/SS",999,161,-1.37669740996106,-11.7864849077784,-13.567708269424,-2.86328728285029,-7.48580957538558,-37.0799874453993,8.978848907125535,-27.101138538273815,"Miguel Rojas","7802",500743
"John Rave ","KCR","OF",999,91,-0.755801746480406,-12.9704188177408,-14.7161237215191,-2.86328728285029,-7.48580957538558,-38.7914411439762,10.553832793224087,-27.237608350752065,"John Rave","26284",670231
"Enrique Hernández ","LAD","1B/3B/OF",999,168,-2.19393638498897,-11.1945179527972,-13.338025179005,-3.43902907050791,-6.7219978484373,-36.8875064357364,8.538446347189781,-27.34906008854659,"Enrique Hernandez","10472",571771
"Leody Taveras ","BAL","OF",999,77,-0.366361365423479,-13.1677411360678,-15.1754899023571,-2.86328728285029,-7.48580957538558,-39.0586892620843,10.553832793224087,-27.504856468860247,"Leody Taveras","18900",665750
"Deyvison De Los Santos ","MIA","1B/DH",999,91,-0.317275537536667,-12.7730964994137,-14.9458068119381,-3.43902907050791,-7.10390371191144,-38.5791116313078,9.804671645785488,-27.77443998552236,"Deyvison De Los Santos","27969",691277
"Andruw Monasterio ","BOS","SS",999,112,-0.53345095801065,-12.7730964994137,-14.4864406311001,-2.57541638902148,-7.48580957538558,-37.8542140529315,8.978848907125535,-27.875365145805976,"Andruw Monasterio","19455",655316
"Jon Berti ",,"3B",999,133,-1.3936003929296,-12.5757741810866,-14.2567575406811,-1.71180370753506,-7.48580957538558,-37.423745397618,8.538446347189781,-27.88529905042817,"Jon Berti","12037",542932
"Johan Rojas ","PHI","OF",999,70,-0.171641174895016,-13.562385772722,-15.4051729927762,-2.57541638902148,-7.86771543885973,-39.5823317682743,10.553832793224087,-28.02849897505025,"Johan Rojas","24336",679032
"Dylan Moore ","PHI","2B/OF",999,84,-0.999607764895683,-12.9704188177408,-14.9458068119381,-2.28754549519268,-7.10390371191144,-38.3072826016787,9.27394518882176,-28.033337412856937,"Dylan Moore","18042",664238
"Dylan Carlson ","PHI","OF",999,84,-0.642350228757035,-13.1677411360678,-14.9458068119381,-3.43902907050791,-7.48580957538558,-39.6807368226565,10.553832793224087,-28.126904029432396,"Dylan Carlson","20126",666185
"Adrian Del Castillo ","ARI","DH",999,124,-1.28014887520622,-11.9838072261055,-14.027074450262,-3.72689996433671,-6.7219978484373,-37.7399283643477,8.538446347189781,-28.201482017157954,"Adrian Del Castillo","29554",680728
"Justyn-Henry Malloy ","TBR","OF/DH",999,84,-0.907611477117831,-12.9704188177408,-15.1754899023571,-3.43902907050791,-7.48580957538558,-39.9783588431092,10.553832793224087,-28.42452604988515,"Justyn-Henry Malloy","29606",669234
"Drew Gilbert ","SFG","OF",999,70,-0.34490613547796,-13.3650634543949,-15.4051729927762,-3.43902907050791,-7.48580957538558,-40.0399812285425,10.553832793224087,-28.48614843531842,"Drew Gilbert","31545",687551
"Kristian Campbell ","BOS","2B",746.1400146484375,84,0.0721648435202602,-12.9704188177408,-14.9458068119381,-3.43902907050791,-7.48580957538558,-38.7688994320521,9.27394518882176,-28.494954243230364,"Kristian Campbell","33644",692225
"Thairo Estrada ",,"2B",999,98,-0.419999440287278,-12.7730964994137,-14.9458068119381,-3.1511581766791,-7.48580957538558,-38.7758705037038,9.27394518882176,-28.50192531488204,"Thairo Estrada","16426",642731
"Nate Eaton ","BOS","OF",999,63,-0.3341785205052,-13.3650634543949,-15.6348560831952,-2.86328728285029,-7.86771543885973,-40.0651007798053,10.553832793224087,-28.51126798658121,"Nate Eaton","25055",681987
"Oswaldo Cabrera ","NYY","3B",999,105,-0.787984591398686,-12.5757741810866,-14.4864406311001,-3.1511581766791,-7.10390371191144,-38.105261292176,8.538446347189781,-28.566814944986177,"Oswaldo Cabrera","21707",665828
"Johnathan Rodríguez ","BAL","OF",999,56,-0.047462042198885,-13.3650634543949,-15.6348560831952,-3.72689996433671,-7.48580957538558,-40.2600911195113,10.553832793224087,-28.706258326287173,"Johnathan Rodriguez","22530",671286
"Ryan Bliss ","SEA","2B",999,84,-1.18360034045139,-13.1677411360678,-15.1754899023571,-1.99967460136387,-7.48580957538558,-39.0123155556258,9.27394518882176,-28.73837036680406,"Ryan Bliss","29547",669208
"Santiago Espinal ","LAD","3B",999,133,-0.771081608430152,-12.3784518627596,-14.2567575406811,-3.1511581766791,-7.86771543885973,-38.4251646274096,8.538446347189781,-28.886718280219853,"Santiago Espinal","19997",669289
"Nelson Rada ","LAA","OF",999,70,-0.610167383838756,-13.759708091049,-15.6348560831952,-2.57541638902148,-7.86771543885973,-40.4478633859642,10.553832793224087,-28.894030592740076,"Nelson Rada","sa3018421",703185
"Mike Tauchman ","NYM","OF",999,84,-0.907611477117831,-13.1677411360678,-15.1754899023571,-3.72689996433671,-7.48580957538558,-40.4635520552651,10.553832793224087,-28.909719262041015,"Mike Tauchman","15274",643565
"LaMonte Wade Jr. ","HOU","1B/OF",999,70,-0.518171096060904,-13.3650634543949,-15.4051729927762,-3.72689996433671,-7.48580957538558,-40.5011170829543,10.553832793224087,-28.94728428973017,"LaMonte Wade Jr.","18126",664774
"Billy Cook ","PIT","1B/OF",999,70,-0.886156247172311,-13.3650634543949,-15.6348560831952,-3.1511581766791,-7.48580957538558,-40.5230435368271,10.553832793224087,-28.969210743602986,"Billy Cook","29573",695257
"Emmanuel Rodriguez ","MIN","OF",999,56,-0.659253211725569,-13.562385772722,-15.4051729927762,-3.43902907050791,-7.48580957538558,-40.5516506231172,10.553832793224087,-28.997817829893094,"Emmanuel Rodriguez","sa3014693",691181
"Michael Helman ","TEX","OF",999,63,-0.691436056643848,-13.3650634543949,-15.8645391736142,-3.1511581766791,-7.48580957538558,-40.5580064367176,10.553832793224087,-29.004173643493537,"Michael Helman","24605",680737
"Christian Koss ","SFG","2B",999,91,-0.582536785897462,-12.9704188177408,-15.1754899023571,-3.1511581766791,-7.48580957538558,-39.3654132580601,9.27394518882176,-29.091468069238303,"Christian Koss","27653",683766
"Jorge Barrosa ","ARI","OF",999,77,-0.631622613784275,-13.3650634543949,-15.4051729927762,-3.43902907050791,-7.86771543885973,-40.708603570323,10.553832793224087,-29.154770777098882,"Jorge Barrosa","23968",678489
"Hyeseong Kim ","LAD","2B",740.77001953125,77,-0.815615189339979,-13.1677411360678,-15.4051729927762,-2.57541638902148,-7.48580957538558,-39.449755282591,9.27394518882176,-29.175810093769282,"Hyeseong Kim","35322",808975
"Christian Franklin ","WSN","OF",999,63,-0.323450905532441,-13.759708091049,-15.6348560831952,-3.1511581766791,-7.86771543885973,-40.7368886953155,10.553832793224087,-29.18305590209138,"Christian Franklin","sa3017510",681047
"Anthony Santander ","TOR","OF/DH",748.4199829101562,56,-0.312723290559681,-13.3650634543949,-15.8645391736142,-3.72689996433671,-7.48580957538558,-40.7550354582911,10.553832793224087,-29.20120266506699,"Anthony Santander","14551",623993
